,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
1259,0.0,harmony,9,2,65536,65584,65536,65536,65432,65536,65536,65592
1260,0.0,harmony,10,2,65498,65536,65536,65536,65622,65488,65536,65536
1261,0.0,harmony,11,2,65447,65536,65618,65536,65536,65536,65527,65552
1262,0.0,harmony,12,2,65536,65540,65516,65536,65536,65536,65552,65536
1263,0.0,harmony,13,2,65536,65595,65456,65501,65592,65536,65536,65536
1264,0.0,harmony,14,2,65536,65536,65504,65483,65600,65557,65536,65536
1265,0.0,harmony,15,2,65536,65576,65536,65506,65536,65526,65536,65536
1266,0.0,harmony,16,2,65536,65536,65452,65536,65656,65500,65536,65536
1267,0.0,harmony,17,2,65536,65576,65536,65536,65536,65520,65512,65536
1268,0.0,harmony,18,2,65536,65536,65512,65536,65552,65519,65561,65536
1269,0.0,harmony,19,2,65515,65453,65536,65536,65536,65536,65608,65568
1270,0.0,harmony,20,2,65536,65536,65536,65575,65536,65530,65489,65550
1271,0.0,harmony,21,2,65536,65536,65440,65536,65536,65536,65424,65744
1272,0.0,harmony,22,2,65536,65536,65536,65536,65536,65512,65560,65536
1273,0.0,harmony,23,2,65536,65488,65536,65588,65532,65536,65536,65536
1274,0.0,harmony,24,2,65536,65536,65637,65456,65536,65536,65515,65536
1275,0.0,harmony,0,3,65536,65536,65594,65568,65536,65536,65564,65418
1276,0.0,harmony,1,3,65536,65536,65536,65536,65536,65536,65515,65557
1277,0.0,harmony,2,3,65536,65602,65536,65560,65488,65536,65536,65494
1278,0.0,harmony,3,3,65536,65595,65448,65536,65536,65565,65536,65536
1279,0.0,harmony,4,3,65536,65536,65536,65466,65536,65536,65616,65526
1280,0.0,harmony,5,3,65536,65536,65604,65536,65536,65536,65593,65411
1281,0.0,harmony,6,3,65536,65478,65503,65539,65698,65462,65536,65536
1282,0.0,harmony,7,3,65536,65536,65496,65490,65624,65466,65536,65604
1283,0.0,harmony,8,3,65421,65888,65510,65421,65536,65536,65528,65448
1284,0.0,harmony,9,3,65536,65512,65536,65482,65640,65536,65510,65536
1285,0.0,harmony,10,3,65536,65635,65467,65536,65536,65536,65536,65506
1286,0.0,harmony,11,3,65536,65462,65536,65616,65536,65536,65592,65474
1287,0.0,harmony,12,3,65536,65566,65536,65536,65536,65464,65536,65578
1288,0.0,harmony,13,3,65461,65536,65536,65558,65528,65604,65529,65536
1289,0.0,harmony,14,3,65536,65507,65536,65512,65649,65536,65536,65476
1290,0.0,harmony,15,3,65536,65536,65584,65536,65536,65480,65472,65608
1291,0.0,harmony,16,3,65536,65578,65488,65536,65536,65640,65438,65536
1292,0.0,harmony,17,3,65536,65520,65562,65526,65536,65536,65536,65536
1293,0.0,harmony,18,3,65536,65562,65422,65536,65536,65624,65536,65536
1294,0.0,harmony,19,3,65536,65532,65640,65536,65562,65410,65536,65536
1295,0.0,harmony,20,3,65536,65578,65536,65536,65456,65600,65510,65536
1296,0.0,harmony,21,3,65508,65576,65519,65552,65525,65536,65536,65536
1297,0.0,harmony,22,3,65536,65418,65536,65536,65608,65536,65480,65638
1298,0.0,harmony,23,3,65536,65422,65492,65536,65516,65642,65608,65536
1299,0.0,harmony,24,3,65536,65464,65536,65502,65536,65596,65582,65536
1300,0.0,harmony,0,4,65516,65576,65536,65536,65412,65536,65536,65640
1301,0.0,harmony,1,4,65536,65528,65536,65536,65521,65536,65536,65559
1302,0.0,harmony,2,4,65536,65432,65536,65584,65444,65684,65536,65536
1303,0.0,harmony,3,4,65536,65424,65536,65446,65654,65840,65428,65424
1304,0.0,harmony,4,4,65536,65599,65608,65536,65536,65513,65536,65424
1305,0.0,harmony,5,4,65536,65536,65536,65536,65624,65536,65504,65480
1306,0.0,harmony,6,4,65536,65536,65528,65584,65526,65506,65536,65536
1307,0.0,harmony,7,4,65536,65536,65536,65536,65536,65592,65516,65500
1308,0.0,harmony,8,4,65536,65550,65536,65526,65536,65536,65532,65536
1309,0.0,harmony,9,4,65536,65536,65584,65536,65536,65498,65526,65536
1310,0.0,harmony,10,4,65484,65704,65536,65440,65414,65744,65502,65464
1311,0.0,harmony,11,4,65498,65600,65423,65536,65536,65624,65536,65535
1312,0.0,harmony,12,4,65536,65536,65613,65536,65536,65512,65536,65483
1313,0.0,harmony,13,4,65536,65413,65632,65536,65536,65536,65563,65536
1314,0.0,harmony,14,4,65536,65575,65536,65536,65476,65629,65464,65536
1315,0.0,harmony,15,4,65536,65536,65533,65536,65551,65528,65476,65592
1316,0.0,harmony,16,4,65536,65536,65526,65530,65542,65552,65530,65536
1317,0.0,harmony,17,4,65536,65536,65486,65581,65536,65464,65536,65613
1318,0.0,harmony,18,4,65536,65540,65536,65514,65632,65536,65536,65458
1319,0.0,harmony,19,4,65536,65536,65561,65536,65431,65536,65616,65536
1320,0.0,harmony,20,4,65536,65584,65656,65560,65536,65536,65452,65428
1321,0.0,harmony,21,4,65536,65824,65413,65441,65460,65536,65646,65432
1322,0.0,harmony,22,4,65536,65496,65618,65544,65536,65486,65536,65536
1323,0.0,harmony,23,4,65536,65484,65618,65536,65528,65536,65536,65514
1324,0.0,harmony,24,4,65438,65572,65566,65536,65536,65536,65568,65536
1325,0.0,harmony,0,5,65536,65536,65538,65536,65520,65464,65622,65536
1326,0.0,harmony,1,5,65536,65536,65536,65536,65473,65604,65608,65459
1327,0.0,harmony,2,5,65536,65496,65536,65541,65688,65536,65419,65536
1328,0.0,harmony,3,5,65536,65624,65422,65546,65536,65536,65536,65552
1329,0.0,harmony,4,5,65536,65536,65600,65432,65512,65536,65488,65648
1330,0.0,harmony,5,5,65536,65536,65536,65544,65440,65568,65592,65536
1331,0.0,harmony,6,5,65536,65536,65536,65520,65536,65518,65600,65506
1332,0.0,harmony,7,5,65536,65536,65494,65656,65466,65504,65560,65536
1333,0.0,harmony,8,5,65536,65562,65536,65498,65552,65536,65532,65536
1334,0.0,harmony,9,5,65536,65536,65518,65536,65536,65526,65564,65536
1335,0.0,harmony,10,5,65536,65536,65536,65527,65590,65536,65491,65536
1336,0.0,harmony,11,5,65536,65631,65536,65501,65516,65536,65536,65496
1337,0.0,harmony,12,5,65536,65525,65602,65536,65512,65505,65536,65536
1338,0.0,harmony,13,5,65536,65536,65528,65655,65427,65536,65536,65534
1339,0.0,harmony,14,5,65536,65536,65455,65578,65551,65560,65536,65536
1340,0.0,harmony,15,5,65536,65536,65520,65536,65520,65536,65568,65536
1341,0.0,harmony,16,5,65536,65536,65508,65436,65544,65536,65656,65536
1342,0.0,harmony,17,5,65536,65536,65536,65536,65478,65605,65536,65525
1343,0.0,harmony,18,5,65536,65507,65536,65459,65536,65722,65456,65536
1344,0.0,harmony,19,5,65536,65670,65536,65536,65480,65420,65574,65536
1345,0.0,harmony,20,5,65536,65550,65568,65528,65536,65536,65498,65536
1346,0.0,harmony,21,5,65536,65536,65536,65536,65569,65440,65536,65599
1347,0.0,harmony,22,5,65536,65456,65536,65536,65632,65492,65488,65612
1348,0.0,harmony,23,5,65536,65536,65536,65536,65549,65480,65579,65536
1349,0.0,harmony,24,5,65536,65640,65633,65432,65433,65536,65542,65536
1350,0.0,harmony,0,6,112,48,56,48,72,56,32,88
1351,0.0,harmony,1,6,56,48,112,72,32,80,40,72
1352,0.0,harmony,2,6,80,96,64,64,64,56,72,16
1353,0.0,harmony,3,6,72,40,64,48,64,48,96,80
1354,0.0,harmony,4,6,48,40,56,96,56,56,64,96
1355,0.0,harmony,5,6,64,56,48,56,88,32,96,72
1356,0.0,harmony,6,6,96,24,72,72,80,56,72,40
1357,0.0,harmony,7,6,64,80,56,80,48,80,48,56
1358,0.0,harmony,8,6,56,56,72,96,48,24,48,112
1359,0.0,harmony,9,6,56,72,96,72,56,80,40,40
1360,0.0,harmony,10,6,64,40,48,72,80,96,56,56
1361,0.0,harmony,11,6,40,56,40,80,64,56,88,88
1362,0.0,harmony,12,6,64,72,56,56,56,80,80,48
1363,0.0,harmony,13,6,48,104,72,56,88,48,32,64
1364,0.0,harmony,14,6,72,48,80,40,64,48,96,64
1365,0.0,harmony,15,6,80,40,64,40,64,152,24,48
1366,0.0,harmony,16,6,64,24,64,80,80,56,80,64
1367,0.0,harmony,17,6,48,32,80,40,72,64,96,80
1368,0.0,harmony,18,6,56,72,72,96,96,56,40,24
1369,0.0,harmony,19,6,112,40,56,56,72,64,56,56
1370,0.0,harmony,20,6,80,72,80,32,72,72,56,48
1371,0.0,harmony,21,6,80,120,40,56,40,104,48,24
1372,0.0,harmony,22,6,40,80,64,64,48,48,56,112
1373,0.0,harmony,23,6,56,80,16,88,80,72,80,40
1374,0.0,harmony,24,6,104,48,80,72,48,48,48,64
1375,0.0,harmony,0,7,32,88,80,48,40,72,88,64
1376,0.0,harmony,1,7,72,136,40,80,40,96,32,16
1377,0.0,harmony,2,7,32,48,80,72,96,48,64,72
1378,0.0,harmony,3,7,24,64,32,104,56,128,32,72
1379,0.0,harmony,4,7,40,88,40,56,48,80,104,56
1380,0.0,harmony,5,7,32,40,40,64,64,96,72,104
1381,0.0,harmony,6,7,48,80,80,56,48,64,80,56
1382,0.0,harmony,7,7,64,80,32,80,72,48,56,80
1383,0.0,harmony,8,7,56,56,40,72,64,104,56,64
1384,0.0,harmony,9,7,48,80,72,88,88,24,64,48
1385,0.0,harmony,10,7,104,56,72,40,56,56,56,72
1386,0.0,harmony,11,7,40,80,40,48,64,80,104,56
1387,0.0,harmony,12,7,56,80,56,80,56,64,64,56
1388,0.0,harmony,13,7,96,64,64,80,40,48,80,40
1389,0.0,harmony,14,7,72,64,80,72,64,80,24,56
1390,0.0,harmony,15,7,32,72,48,48,48,80,120,64
1391,0.0,harmony,16,7,112,56,40,16,104,56,64,64
1392,0.0,harmony,17,7,40,56,128,32,80,40,48,88
1393,0.0,harmony,18,7,64,40,56,104,40,64,64,80
1394,0.0,harmony,19,7,16,72,72,88,72,72,72,48
1395,0.0,harmony,20,7,80,32,88,88,48,88,48,40
1396,0.0,harmony,21,7,72,56,112,48,72,80,40,32
1397,0.0,harmony,22,7,48,80,72,64,56,80,80,32
1398,0.0,harmony,23,7,32,88,96,64,48,48,64,72
1399,0.0,harmony,24,7,40,72,48,88,80,80,40,64
1400,0.0,harmony,0,8,64,56,96,72,56,80,40,48
1401,0.0,harmony,1,8,32,48,96,64,80,120,48,24
1402,0.0,harmony,2,8,56,48,56,72,88,64,104,24
1403,0.0,harmony,3,8,72,32,80,96,48,80,40,64
1404,0.0,harmony,4,8,56,56,32,120,56,80,48,64
1405,0.0,harmony,5,8,80,48,104,40,48,72,64,56
1406,0.0,harmony,6,8,8,32,96,32,56,88,104,96
1407,0.0,harmony,7,8,64,32,56,56,88,80,88,48
1408,0.0,harmony,8,8,64,80,48,32,64,64,72,88
1409,0.0,harmony,9,8,24,64,64,104,88,32,40,96
1410,0.0,harmony,10,8,72,64,72,48,72,24,80,80
1411,0.0,harmony,11,8,96,56,56,48,56,48,56,96
1412,0.0,harmony,12,8,88,80,40,40,64,56,56,88
1413,0.0,harmony,13,8,48,88,80,40,40,48,80,88
1414,0.0,harmony,14,8,72,72,64,48,80,56,56,64
1415,0.0,harmony,15,8,80,88,64,56,80,32,56,56
1416,0.0,harmony,16,8,72,64,32,96,88,40,80,40
1417,0.0,harmony,17,8,64,72,40,104,40,80,40,72
1418,0.0,harmony,18,8,80,48,72,56,72,72,64,48
1419,0.0,harmony,19,8,64,48,80,48,96,32,72,72
1420,0.0,harmony,20,8,72,88,48,40,72,56,96,40
1421,0.0,harmony,21,8,56,80,16,32,128,56,48,96
1422,0.0,harmony,22,8,56,72,64,32,104,64,72,48
1423,0.0,harmony,23,8,88,48,88,48,40,56,48,96
1424,0.0,harmony,24,8,56,32,24,56,96,72,80,96
1425,0.0,harmony,0,9,56,64,72,72,56,72,64,56
1426,0.0,harmony,1,9,56,56,64,80,80,88,16,72
1427,0.0,harmony,2,9,40,72,80,56,24,72,112,56
1428,0.0,harmony,3,9,56,72,112,32,64,48,80,48
1429,0.0,harmony,4,9,24,40,104,96,48,72,56,72
1430,0.0,harmony,5,9,40,40,72,64,96,72,40,88
1431,0.0,harmony,6,9,88,72,80,64,72,24,56,56
1432,0.0,harmony,7,9,56,64,56,48,48,96,72,72
1433,0.0,harmony,8,9,64,80,72,40,80,64,80,32
1434,0.0,harmony,9,9,64,104,24,56,96,40,40,88
1435,0.0,harmony,10,9,48,56,80,88,72,56,48,64
1436,0.0,harmony,11,9,96,80,40,40,64,64,88,40
1437,0.0,harmony,12,9,56,88,48,96,56,56,72,40
1438,0.0,harmony,13,9,48,48,64,80,88,80,56,48
1439,0.0,harmony,14,9,48,80,40,72,72,48,48,104
1440,0.0,harmony,15,9,80,48,80,64,80,56,64,40
1441,0.0,harmony,16,9,40,32,40,48,104,120,64,64
1442,0.0,harmony,17,9,48,32,96,88,56,96,56,40
1443,0.0,harmony,18,9,80,56,88,80,32,40,80,56
1444,0.0,harmony,19,9,40,72,56,112,40,72,40,80
1445,0.0,harmony,20,9,72,56,56,56,64,104,56,48
1446,0.0,harmony,21,9,40,72,56,88,72,64,56,64
1447,0.0,harmony,22,9,56,88,64,56,96,64,64,24
1448,0.0,harmony,23,9,64,48,64,56,112,40,88,40
1449,0.0,harmony,24,9,48,64,48,56,56,80,88,72
1450,0.0,harmony,0,10,88,64,64,88,72,16,80,40
1451,0.0,harmony,1,10,72,40,80,24,56,120,40,80
1452,0.0,harmony,2,10,96,64,48,64,64,64,72,40
1453,0.0,harmony,3,10,32,72,96,80,40,80,32,80
1454,0.0,harmony,4,10,24,104,56,96,64,48,88,32
1455,0.0,harmony,5,10,56,48,56,72,80,64,56,80
1456,0.0,harmony,6,10,72,88,64,16,88,32,56,96
1457,0.0,harmony,7,10,72,88,56,80,32,64,72,48
1458,0.0,harmony,8,10,80,64,64,88,56,40,72,48
1459,0.0,harmony,9,10,32,64,40,56,72,80,64,104
1460,0.0,harmony,10,10,48,64,88,64,40,32,104,72
1461,0.0,harmony,11,10,88,104,88,72,40,24,56,40
1462,0.0,harmony,12,10,72,40,80,64,40,88,64,64
1463,0.0,harmony,13,10,80,48,48,64,24,104,88,56
1464,0.0,harmony,14,10,80,64,48,56,56,104,72,32
1465,0.0,harmony,15,10,80,64,72,32,72,56,96,40
1466,0.0,harmony,16,10,72,64,72,64,48,72,56,64
1467,0.0,harmony,17,10,56,56,64,56,80,56,96,48
1468,0.0,harmony,18,10,40,72,48,64,48,64,104,72
1469,0.0,harmony,19,10,40,40,80,64,72,104,80,32
1470,0.0,harmony,20,10,56,56,72,64,64,64,72,64
1471,0.0,harmony,21,10,80,72,48,40,120,16,64,72
1472,0.0,harmony,22,10,16,96,96,64,104,56,40,40
1473,0.0,harmony,23,10,48,120,96,48,64,56,48,32
1474,0.0,harmony,24,10,16,48,96,64,88,96,32,72
1475,0.0,harmony,0,11,120,48,80,56,40,64,64,40
1476,0.0,harmony,1,11,24,56,64,112,56,80,80,40
1477,0.0,harmony,2,11,16,48,72,40,112,112,48,64
1478,0.0,harmony,3,11,40,64,72,40,112,88,48,48
1479,0.0,harmony,4,11,40,48,80,56,48,48,64,128
1480,0.0,harmony,5,11,96,32,80,64,88,40,88,24
1481,0.0,harmony,6,11,64,32,80,56,72,64,96,48
1482,0.0,harmony,7,11,80,80,48,80,48,48,56,72
1483,0.0,harmony,8,11,16,48,112,64,64,88,64,56
1484,0.0,harmony,9,11,104,56,56,80,72,24,40,80
1485,0.0,harmony,10,11,64,64,40,32,112,56,72,72
1486,0.0,harmony,11,11,40,48,64,56,104,56,40,104
1487,0.0,harmony,12,11,64,48,24,80,56,64,96,80
1488,0.0,harmony,13,11,40,72,40,24,112,80,64,80
1489,0.0,harmony,14,11,72,32,40,96,104,56,40,72
1490,0.0,harmony,15,11,88,80,48,48,88,72,40,48
1491,0.0,harmony,16,11,56,104,56,80,40,32,80,64
1492,0.0,harmony,17,11,64,48,48,96,56,64,80,56
1493,0.0,harmony,18,11,88,72,72,72,56,64,16,72
1494,0.0,harmony,19,11,64,64,72,64,64,72,56,56
1495,0.0,harmony,20,11,64,32,88,64,56,112,48,48
1496,0.0,harmony,21,11,24,120,56,56,40,88,56,72
1497,0.0,harmony,22,11,56,72,40,56,40,72,88,88
1498,0.0,harmony,23,11,32,24,88,104,80,40,64,80
1499,0.0,harmony,24,11,56,48,80,96,64,80,48,40
1500,0.5,deepspeed,0,0,146984,15624,16752,16152,16200,16928,16840,16664
1501,0.5,deepspeed,1,0,146328,16456,16376,17024,16328,16264,16968,16400
1502,0.5,deepspeed,2,0,146632,16080,16696,16392,16920,16088,16424,16912
1503,0.5,deepspeed,3,0,145992,16168,16312,17128,16696,16896,16376,16576
1504,0.5,deepspeed,4,0,147264,16448,16536,16648,16352,16512,16136,16248
1505,0.5,deepspeed,5,0,146304,16472,16688,16888,16408,17096,15856,16432
1506,0.5,deepspeed,6,0,147056,15832,16608,16544,15936,17376,16288,16504
1507,0.5,deepspeed,7,0,146944,16728,15928,17040,16400,16696,16264,16144
1508,0.5,deepspeed,8,0,146640,16920,16160,16312,16176,16560,16208,17168
1509,0.5,deepspeed,9,0,146568,16824,16504,16456,15704,16560,16712,16816
1510,0.5,deepspeed,10,0,146384,17104,16560,16568,15776,17176,16104,16472
1511,0.5,deepspeed,11,0,147808,15712,16408,16104,16424,16464,16616,16608
1512,0.5,deepspeed,12,0,146112,17032,16032,16848,16432,16776,16272,16640
1513,0.5,deepspeed,13,0,147600,16240,16592,16512,16408,16328,16368,16096
1514,0.5,deepspeed,14,0,147696,16512,16736,16400,16392,16344,16152,15912
1515,0.5,deepspeed,15,0,145832,16328,16592,16728,16712,16936,16856,16160
1516,0.5,deepspeed,16,0,147424,16496,16728,16064,16488,16280,15808,16856
1517,0.5,deepspeed,17,0,147280,16792,15928,16328,16152,16696,16384,16584
1518,0.5,deepspeed,18,0,146944,16888,16352,15984,16968,16576,16232,16200
1519,0.5,deepspeed,19,0,146344,16128,16928,16928,16008,16384,16800,16624
1520,0.5,deepspeed,20,0,145800,16176,16416,17216,16344,16848,17064,16280
1521,0.5,deepspeed,21,0,147984,16064,16432,16264,16824,16568,15928,16080
1522,0.5,deepspeed,22,0,146536,15952,16352,16776,17152,16336,16328,16712
1523,0.5,deepspeed,23,0,146936,16896,16304,16672,16536,16424,15864,16512
1524,0.5,deepspeed,24,0,147040,16776,16336,16736,16768,16584,15792,16112
1525,0.5,deepspeed,25,0,146440,15792,16288,16384,16920,16952,16488,16880
1526,0.5,deepspeed,26,0,146624,16720,17048,16112,16160,16736,16872,15872
1527,0.5,deepspeed,27,0,147344,15968,16296,16568,16752,16944,16296,15976
1528,0.5,deepspeed,28,0,146040,16016,16648,16144,17136,16456,16592,17112
1529,0.5,deepspeed,29,0,148592,15496,16696,16048,16360,16128,15888,16936
1530,0.5,deepspeed,30,0,146056,16592,16152,16064,16928,16568,16928,16856
1531,0.5,deepspeed,31,0,147624,16464,15992,16144,16456,16464,16760,16240
1532,0.5,deepspeed,32,0,146496,16328,16192,16216,16784,17080,16584,16464
1533,0.5,deepspeed,33,0,146912,16584,16336,16472,16048,16504,17240,16048
1534,0.5,deepspeed,34,0,146152,16408,16696,16624,17336,16608,15968,16352
1535,0.5,deepspeed,35,0,146760,16520,16720,15744,17432,16400,16120,16448
1536,0.5,deepspeed,36,0,146504,17272,16664,16128,16168,16184,17120,16104
1537,0.5,deepspeed,37,0,145664,17080,16600,16640,16400,16728,16376,16656
1538,0.5,deepspeed,38,0,147096,16616,16472,16448,16840,16488,16296,15888
1539,0.5,deepspeed,39,0,148408,15944,16504,16456,16336,16200,16296,16000
1540,0.5,deepspeed,40,0,145960,16200,16520,16384,16720,17192,16896,16272
1541,0.5,deepspeed,41,0,146112,16896,16744,16704,16440,16288,16416,16544
1542,0.5,deepspeed,42,0,145960,16768,17264,16304,16056,16696,16232,16864
1543,0.5,deepspeed,43,0,146120,16680,15856,16224,16664,16864,16808,16928
1544,0.5,deepspeed,44,0,146376,17104,16720,16992,16232,16736,15584,16400
1545,0.5,deepspeed,45,0,146616,16616,16512,16688,16408,15936,16520,16848
1546,0.5,deepspeed,46,0,148080,16920,16264,15728,16832,16216,16328,15776
1547,0.5,deepspeed,47,0,147072,16792,16200,15952,16496,16320,16680,16632
1548,0.5,deepspeed,48,0,147720,16712,16112,16400,16072,16072,16744,16312
1549,0.5,deepspeed,49,0,147168,16232,16040,16576,16664,16416,16400,16648
1550,0.5,deepspeed,0,1,147760,16400,15864,16472,16104,16784,17016,15744
1551,0.5,deepspeed,1,1,147384,16120,16120,16712,15808,16856,16176,16968
1552,0.5,deepspeed,2,1,147584,16128,16528,16088,16320,16496,16560,16440
1553,0.5,deepspeed,3,1,146032,16624,16592,15848,16800,16136,16912,17200
1554,0.5,deepspeed,4,1,145464,17224,16304,16136,16896,16744,16744,16632
1555,0.5,deepspeed,5,1,146776,16416,16712,16952,15656,16624,16568,16440
1556,0.5,deepspeed,6,1,147016,17096,16064,16664,16568,16232,16496,16008
1557,0.5,deepspeed,7,1,146896,16656,15936,16776,16288,16296,16728,16568
1558,0.5,deepspeed,8,1,146864,17128,16616,16264,16856,16040,15992,16384
1559,0.5,deepspeed,9,1,146520,16400,17264,16440,16448,16408,16360,16304
1560,0.5,deepspeed,10,1,146992,16424,16888,16464,16624,16352,15936,16464
1561,0.5,deepspeed,11,1,146728,16664,16472,16112,16536,16592,16600,16440
1562,0.5,deepspeed,12,1,147536,16464,16608,16656,16080,15840,16016,16944
1563,0.5,deepspeed,13,1,147288,16336,16440,16096,16416,16752,16272,16544
1564,0.5,deepspeed,14,1,146840,16024,17192,16872,16048,16184,16464,16520
1565,0.5,deepspeed,15,1,145528,16688,16312,16984,16120,16792,17224,16496
1566,0.5,deepspeed,16,1,146000,16768,16800,16088,16352,17232,16472,16432
1567,0.5,deepspeed,17,1,147240,15960,16712,16232,16288,16792,16336,16584
1568,0.5,deepspeed,18,1,146296,16288,16704,16928,16680,16064,16856,16328
1569,0.5,deepspeed,19,1,145936,16328,16344,16800,17040,16560,16560,16576
1570,0.5,deepspeed,20,1,146360,16792,16528,15864,16712,16192,17184,16512
1571,0.5,deepspeed,21,1,147056,16440,16224,16512,16592,16528,16592,16200
1572,0.5,deepspeed,22,1,145776,16760,16368,17048,17088,16216,16232,16656
1573,0.5,deepspeed,23,1,146416,16920,16880,16568,15744,16416,16752,16448
1574,0.5,deepspeed,24,1,147176,16648,16032,16384,16624,16288,16704,16288
1575,0.5,deepspeed,25,1,147296,17144,15984,16104,16600,16560,16264,16192
1576,0.5,deepspeed,26,1,147472,16880,16120,16568,16424,16416,16296,15968
1577,0.5,deepspeed,27,1,146344,16160,16552,15872,16320,16952,16688,17256
1578,0.5,deepspeed,28,1,146552,16648,16304,16520,16216,16512,16368,17024
1579,0.5,deepspeed,29,1,147608,16480,16128,16048,16672,16432,16488,16288
1580,0.5,deepspeed,30,1,147776,16072,16632,16480,16168,16216,16424,16376
1581,0.5,deepspeed,31,1,146168,16520,16496,16504,16456,16744,16256,17000
1582,0.5,deepspeed,32,1,146600,16160,17040,17200,16288,16592,16024,16240
1583,0.5,deepspeed,33,1,146072,16608,16816,16976,16136,16408,16056,17072
1584,0.5,deepspeed,34,1,145536,16928,16608,16696,17216,16952,16608,15600
1585,0.5,deepspeed,35,1,146152,16744,16872,16824,16688,16400,16288,16176
1586,0.5,deepspeed,36,1,146744,16336,16344,16336,16704,16496,16616,16568
1587,0.5,deepspeed,37,1,146200,16080,16656,16424,16352,16840,16848,16744
1588,0.5,deepspeed,38,1,146728,16144,16024,16296,16216,17328,16896,16512
1589,0.5,deepspeed,39,1,146688,17000,16648,16448,16120,16312,16280,16648
1590,0.5,deepspeed,40,1,147552,16616,15944,15968,16400,17128,16080,16456
1591,0.5,deepspeed,41,1,146064,16584,17280,16232,16584,16216,16592,16592
1592,0.5,deepspeed,42,1,146304,16264,16560,16968,16768,16376,16720,16184
1593,0.5,deepspeed,43,1,146376,16504,16400,16280,16936,16192,16832,16624
1594,0.5,deepspeed,44,1,145080,16552,16336,16928,16776,16968,16416,17088
1595,0.5,deepspeed,45,1,146064,16768,16456,16288,16416,16688,16648,16816
1596,0.5,deepspeed,46,1,147696,16256,16968,15904,16656,16352,16328,15984
1597,0.5,deepspeed,47,1,147752,16712,16120,16576,16656,15704,15992,16632
1598,0.5,deepspeed,48,1,145768,17000,16320,16536,16152,16376,17152,16840
1599,0.5,deepspeed,49,1,147624,16072,16600,15944,16096,17176,16824,15808
1600,0.5,deepspeed,0,2,146544,16416,16840,16304,16744,16192,16880,16224
1601,0.5,deepspeed,1,2,146288,16296,16704,16416,17128,16592,16376,16344
1602,0.5,deepspeed,2,2,147752,16136,16384,16672,15976,16112,16624,16488
1603,0.5,deepspeed,3,2,146528,16376,16784,16408,16232,16288,16320,17208
1604,0.5,deepspeed,4,2,145920,16800,16760,16480,15976,16528,16896,16784
1605,0.5,deepspeed,5,2,146336,16624,16968,16528,15968,16312,16304,17104
1606,0.5,deepspeed,6,2,146584,16352,16544,16976,16288,16752,16216,16432
1607,0.5,deepspeed,7,2,147792,16552,16816,16024,16272,16000,16352,16336
1608,0.5,deepspeed,8,2,146888,17104,16808,16280,15952,16680,15984,16448
1609,0.5,deepspeed,9,2,144504,16904,16944,16544,16672,16760,17080,16736
1610,0.5,deepspeed,10,2,146272,16824,16640,16920,15696,16784,16208,16800
1611,0.5,deepspeed,11,2,146608,16304,16152,17432,16744,16360,16632,15912
1612,0.5,deepspeed,12,2,146968,16264,16384,16104,16640,15864,16760,17160
1613,0.5,deepspeed,13,2,148152,15672,16248,16312,16616,16496,16272,16376
1614,0.5,deepspeed,14,2,146160,16600,16952,15944,16280,16440,16976,16792
1615,0.5,deepspeed,15,2,146696,16936,16104,15896,16680,16944,16152,16736
1616,0.5,deepspeed,16,2,147072,16480,16304,16608,16368,16648,15960,16704
1617,0.5,deepspeed,17,2,146120,16864,16912,16424,16536,16128,16768,16392
1618,0.5,deepspeed,18,2,147136,16352,15904,17016,16672,16632,16056,16376
1619,0.5,deepspeed,19,2,145616,17152,16952,16688,16208,17152,16352,16024
1620,0.5,deepspeed,20,2,146776,16664,16648,16280,16736,16304,16624,16112
