,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
1269,0.5,even_split,9,6,32916,32862,32796,32736,32700,32598
1270,0.5,even_split,0,7,32910,32874,32814,32724,32676,32610
1271,0.5,even_split,1,7,32934,32844,32802,32736,32664,32628
1272,0.5,even_split,2,7,32910,32850,32790,32742,32676,32640
1273,0.5,even_split,3,7,32916,32856,32784,32730,32688,32634
1274,0.5,even_split,4,7,32922,32880,32820,32742,32646,32598
1275,0.5,even_split,5,7,32934,32862,32814,32754,32646,32598
1276,0.5,even_split,6,7,32916,32862,32814,32730,32664,32622
1277,0.5,even_split,7,7,32916,32844,32796,32748,32682,32622
1278,0.5,even_split,8,7,32940,32844,32790,32730,32670,32634
1279,0.5,even_split,9,7,32910,32856,32820,32724,32682,32616
1280,0.5,even_split,0,8,32922,32862,32808,32736,32676,32604
1281,0.5,even_split,1,8,32910,32844,32826,32730,32676,32622
1282,0.5,even_split,2,8,32922,32856,32790,32736,32688,32616
1283,0.5,even_split,3,8,32916,32856,32814,32736,32682,32604
1284,0.5,even_split,4,8,32922,32856,32808,32742,32670,32610
1285,0.5,even_split,5,8,32916,32862,32796,32736,32688,32610
1286,0.5,even_split,6,8,32922,32868,32814,32712,32670,32622
1287,0.5,even_split,7,8,32922,32850,32796,32736,32676,32628
1288,0.5,even_split,8,8,32916,32850,32802,32730,32676,32634
1289,0.5,even_split,9,8,32916,32838,32790,32730,32694,32640
1290,0.5,even_split,0,9,32910,32874,32802,32730,32658,32634
1291,0.5,even_split,1,9,32910,32844,32796,32736,32688,32634
1292,0.5,even_split,2,9,32916,32832,32784,32760,32694,32622
1293,0.5,even_split,3,9,32922,32868,32814,32718,32658,32628
1294,0.5,even_split,4,9,32934,32862,32772,32730,32682,32628
1295,0.5,even_split,5,9,32904,32844,32808,32760,32694,32598
1296,0.5,even_split,6,9,32922,32856,32796,32730,32688,32616
1297,0.5,even_split,7,9,32898,32856,32826,32754,32664,32610
1298,0.5,even_split,8,9,32904,32856,32808,32760,32676,32604
1299,0.5,even_split,9,9,32916,32862,32796,32730,32688,32616
1300,0.5,even_split,0,10,32892,32856,32820,32766,32670,32604
1301,0.5,even_split,1,10,32904,32874,32802,32736,32682,32610
1302,0.5,even_split,2,10,32910,32862,32808,32742,32676,32610
1303,0.5,even_split,3,10,32910,32850,32802,32736,32688,32622
1304,0.5,even_split,4,10,32916,32850,32802,32748,32676,32616
1305,0.5,even_split,5,10,32928,32856,32772,32724,32688,32640
1306,0.5,even_split,6,10,32916,32856,32814,32748,32676,32598
1307,0.5,even_split,7,10,32904,32850,32826,32754,32676,32598
1308,0.5,even_split,8,10,32928,32856,32790,32730,32688,32616
1309,0.5,even_split,9,10,32934,32838,32790,32730,32682,32634
1310,0.5,even_split,0,11,32904,32862,32778,32760,32670,32634
1311,0.5,even_split,1,11,32916,32868,32796,32736,32688,32604
1312,0.5,even_split,2,11,32910,32844,32784,32718,32706,32646
1313,0.5,even_split,3,11,32916,32868,32784,32730,32670,32640
1314,0.5,even_split,4,11,32940,32856,32784,32724,32670,32634
1315,0.5,even_split,5,11,32922,32856,32796,32736,32670,32628
1316,0.5,even_split,6,11,32934,32862,32790,32742,32658,32622
1317,0.5,even_split,7,11,32916,32850,32784,32742,32676,32640
1318,0.5,even_split,8,11,32958,32862,32790,32718,32658,32622
1319,0.5,even_split,9,11,32910,32856,32808,32742,32676,32616
1320,0.5,exflow,0,0,28242,4062,4158,4350,4374,3966
1321,0.5,exflow,1,0,28230,4194,4236,4194,4146,4152
1322,0.5,exflow,2,0,28182,4338,4056,4134,4182,4260
1323,0.5,exflow,3,0,28128,4254,4218,3786,4242,4524
1324,0.5,exflow,4,0,28620,3960,4248,3948,4152,4224
1325,0.5,exflow,5,0,28644,4308,4086,3846,4266,4002
1326,0.5,exflow,6,0,28452,4140,4230,4002,4326,4002
1327,0.5,exflow,7,0,28428,4194,4344,3984,4110,4092
1328,0.5,exflow,8,0,28260,4212,4230,4086,4308,4056
1329,0.5,exflow,9,0,28158,4470,4218,4236,4140,3930
1330,0.5,exflow,10,0,28542,4248,3912,4080,4344,4026
1331,0.5,exflow,11,0,28434,3954,4116,4278,4164,4206
1332,0.5,exflow,12,0,28260,4386,4104,4080,4140,4182
1333,0.5,exflow,13,0,28032,4248,4056,4326,4296,4194
1334,0.5,exflow,14,0,28758,4194,4092,4176,4020,3912
1335,0.5,exflow,15,0,28488,4110,4146,4128,4134,4146
1336,0.5,exflow,16,0,28686,4206,4266,4002,3840,4152
1337,0.5,exflow,17,0,28236,4134,3882,4206,4218,4476
1338,0.5,exflow,18,0,28152,4278,4236,4242,4158,4086
1339,0.5,exflow,19,0,28350,4284,4200,4194,4122,4002
1340,0.5,exflow,20,0,28572,4014,4350,3852,4218,4146
1341,0.5,exflow,21,0,28656,3810,4314,4236,3936,4200
1342,0.5,exflow,22,0,28314,4242,4200,4134,4008,4254
1343,0.5,exflow,23,0,29034,4110,4020,3798,4080,4110
1344,0.5,exflow,24,0,28344,4218,3948,4074,4380,4188
1345,0.5,exflow,25,0,28182,4200,4128,4050,4326,4266
1346,0.5,exflow,26,0,28602,4272,3930,4122,4212,4014
1347,0.5,exflow,27,0,27990,4302,4272,4044,4380,4164
1348,0.5,exflow,28,0,28110,4188,4368,4182,3954,4350
1349,0.5,exflow,29,0,28356,4278,4044,4146,4002,4326
1350,0.5,exflow,30,0,28218,4296,4356,4110,4104,4068
1351,0.5,exflow,31,0,28092,4362,4116,4164,4236,4182
1352,0.5,exflow,32,0,28614,4146,4170,4194,4074,3954
1353,0.5,exflow,33,0,28314,4092,4068,4224,4482,3972
1354,0.5,exflow,34,0,27960,4308,4080,4200,4344,4260
1355,0.5,exflow,35,0,28422,4248,4224,4074,4164,4020
1356,0.5,exflow,36,0,28458,3936,4074,4284,4128,4272
1357,0.5,exflow,37,0,28320,4176,3996,4140,4164,4356
1358,0.5,exflow,38,0,28272,4026,4122,3972,4392,4368
1359,0.5,exflow,39,0,28656,4122,4182,3882,4218,4092
1360,0.5,exflow,0,1,28032,4440,4296,4176,4020,4188
1361,0.5,exflow,1,1,28332,4290,4014,4182,4392,3942
1362,0.5,exflow,2,1,28302,4164,4368,3942,4224,4152
1363,0.5,exflow,3,1,27954,4374,4158,4230,4158,4278
1364,0.5,exflow,4,1,28242,4320,4332,4158,4158,3942
1365,0.5,exflow,5,1,28422,3972,4308,4092,4188,4170
1366,0.5,exflow,6,1,28236,4152,3978,4236,4218,4332
1367,0.5,exflow,7,1,28968,4050,3942,3960,4038,4194
1368,0.5,exflow,8,1,27960,4110,4428,4404,4038,4212
1369,0.5,exflow,9,1,28362,4122,4074,3948,4224,4422
1370,0.5,exflow,10,1,28146,4122,4206,4170,4314,4194
1371,0.5,exflow,11,1,28200,4062,3972,4296,4302,4320
1372,0.5,exflow,12,1,28152,4032,4458,4104,4206,4200
1373,0.5,exflow,13,1,28878,3834,4068,4296,3978,4098
1374,0.5,exflow,14,1,28512,4110,3960,4218,4170,4182
1375,0.5,exflow,15,1,27936,4158,4416,4158,4374,4110
1376,0.5,exflow,16,1,28452,4248,3978,4104,4356,4014
1377,0.5,exflow,17,1,28074,4086,4200,4338,4200,4254
1378,0.5,exflow,18,1,28572,4140,4092,3960,4284,4104
1379,0.5,exflow,19,1,28146,4422,4110,4242,3972,4260
1380,0.5,exflow,20,1,28182,4224,4302,4218,4110,4116
1381,0.5,exflow,21,1,28248,4254,4080,4386,4074,4110
1382,0.5,exflow,22,1,28392,4038,4194,4326,4122,4080
1383,0.5,exflow,23,1,28620,4128,4194,4128,4170,3912
1384,0.5,exflow,24,1,28164,4398,4122,4362,3918,4188
1385,0.5,exflow,25,1,28248,4236,4230,4182,4050,4206
1386,0.5,exflow,26,1,27864,4374,4176,4290,4176,4272
1387,0.5,exflow,27,1,27630,4224,4536,4422,4176,4164
1388,0.5,exflow,28,1,28974,4338,3930,4164,3966,3780
1389,0.5,exflow,29,1,28500,4308,4110,4224,3954,4056
1390,0.5,exflow,30,1,28146,4086,4116,4458,4182,4164
1391,0.5,exflow,31,1,28440,4080,4080,4230,4164,4158
1392,0.5,exflow,32,1,28224,4020,4350,4416,4122,4020
1393,0.5,exflow,33,1,28500,4194,4128,4266,3996,4068
1394,0.5,exflow,34,1,28656,4242,4212,4008,3954,4080
1395,0.5,exflow,35,1,28638,4074,4542,3858,3894,4146
1396,0.5,exflow,36,1,27918,4314,4074,4278,4326,4242
1397,0.5,exflow,37,1,28326,4170,4098,4086,4242,4230
1398,0.5,exflow,38,1,28488,4044,4212,4182,4164,4062
1399,0.5,exflow,39,1,28560,4338,3894,4242,4032,4086
1400,0.5,exflow,0,2,28428,4470,4074,4032,4122,4026
1401,0.5,exflow,1,2,28560,4182,4116,3918,3942,4434
1402,0.5,exflow,2,2,28566,4422,4086,4056,4104,3918
1403,0.5,exflow,3,2,27822,4380,4326,4110,4188,4326
1404,0.5,exflow,4,2,28698,3954,4140,3906,4062,4392
1405,0.5,exflow,5,2,28926,3954,4044,4098,4020,4110
1406,0.5,exflow,6,2,28020,4152,4032,4584,4098,4266
1407,0.5,exflow,7,2,28176,4236,4206,4350,4002,4182
1408,0.5,exflow,8,2,28350,4104,4284,4176,4386,3852
1409,0.5,exflow,9,2,28272,4266,4242,3906,4008,4458
1410,0.5,exflow,10,2,28122,4236,4494,4218,4242,3840
1411,0.5,exflow,11,2,28212,4254,4146,4188,4296,4056
1412,0.5,exflow,12,2,28314,4338,4164,4128,3840,4368
1413,0.5,exflow,13,2,28548,4104,4182,4176,3972,4170
1414,0.5,exflow,14,2,27912,4332,3960,4458,4422,4068
1415,0.5,exflow,15,2,28986,3930,3948,4224,3966,4098
1416,0.5,exflow,16,2,28728,4074,3906,4260,4062,4122
1417,0.5,exflow,17,2,28350,4356,4056,4260,4164,3966
1418,0.5,exflow,18,2,27972,4284,4092,4146,4434,4224
1419,0.5,exflow,19,2,28470,4152,4182,4302,4158,3888
1420,0.5,exflow,20,2,28662,4158,4104,4200,3918,4110
1421,0.5,exflow,21,2,28260,3984,4350,4290,4146,4122
1422,0.5,exflow,22,2,28602,3960,4158,4152,4200,4080
1423,0.5,exflow,23,2,28152,4206,4242,4272,4038,4242
1424,0.5,exflow,24,2,27960,4344,4254,4206,4254,4134
1425,0.5,exflow,25,2,28050,4392,4152,4140,4152,4266
1426,0.5,exflow,26,2,28440,4128,4278,3996,4068,4242
1427,0.5,exflow,27,2,28614,4224,4248,4044,3900,4122
1428,0.5,exflow,28,2,27876,4254,3996,4266,4338,4422
1429,0.5,exflow,29,2,28188,4110,4266,4236,4248,4104
1430,0.5,exflow,30,2,28170,4380,4320,3852,4188,4242
1431,0.5,exflow,31,2,28086,4266,4164,4368,4236,4032
1432,0.5,exflow,32,2,27984,4164,4320,3966,4320,4398
1433,0.5,exflow,33,2,28770,3942,4116,3966,4176,4182
1434,0.5,exflow,34,2,28584,4302,4032,4092,4182,3960
1435,0.5,exflow,35,2,28836,4020,3720,4212,4224,4140
1436,0.5,exflow,36,2,28392,4116,3984,4284,3978,4398
1437,0.5,exflow,37,2,28170,4320,4266,4122,4050,4224
1438,0.5,exflow,38,2,28176,3996,4332,4404,4290,3954
1439,0.5,exflow,39,2,28206,4104,4296,4164,3978,4404
1440,0.5,exflow,0,3,28470,4110,3816,4260,4200,4296
1441,0.5,exflow,1,3,28266,3912,4158,4176,4302,4338
1442,0.5,exflow,2,3,28356,4260,3912,3684,4470,4470
1443,0.5,exflow,3,3,28296,4374,3924,4266,4170,4122
1444,0.5,exflow,4,3,28386,4368,4338,3918,3990,4152
1445,0.5,exflow,5,3,28302,4086,4206,4236,4092,4230
1446,0.5,exflow,6,3,28296,4062,4248,4128,4116,4302
1447,0.5,exflow,7,3,28758,4134,4188,3930,4074,4068
1448,0.5,exflow,8,3,28554,4044,4014,4194,4104,4242
1449,0.5,exflow,9,3,28470,4194,4104,4200,4122,4062
1450,0.5,exflow,10,3,28452,4104,4122,4008,4116,4350
1451,0.5,exflow,11,3,28536,4116,4080,4152,4044,4224
1452,0.5,exflow,12,3,28158,4212,4392,4146,4044,4200
1453,0.5,exflow,13,3,28206,4386,3954,4302,4260,4044
1454,0.5,exflow,14,3,28458,4260,4188,3996,4128,4122
1455,0.5,exflow,15,3,28614,4164,4110,3906,4266,4092
1456,0.5,exflow,16,3,28686,4362,4032,3972,4068,4032
1457,0.5,exflow,17,3,28344,3972,4194,4224,4272,4146
1458,0.5,exflow,18,3,28488,4032,4236,4026,4230,4140
1459,0.5,exflow,19,3,28446,4050,4098,4182,4200,4176
1460,0.5,exflow,20,3,27780,4296,4332,4326,4092,4326
1461,0.5,exflow,21,3,28704,4254,4122,3930,4026,4116
1462,0.5,exflow,22,3,28338,4236,3900,4218,4338,4122
1463,0.5,exflow,23,3,28422,4128,4260,4206,4212,3924
1464,0.5,exflow,24,3,28200,4062,3954,4506,4206,4224
1465,0.5,exflow,25,3,28764,4056,4224,3984,4068,4056
1466,0.5,exflow,26,3,28140,4212,4320,4122,4122,4236
1467,0.5,exflow,27,3,28266,4086,4236,4356,4038,4170
1468,0.5,exflow,28,3,28284,4110,4356,4266,4218,3918
1469,0.5,exflow,29,3,28314,4188,4182,4008,4014,4446
1470,0.5,exflow,30,3,28668,3990,4332,3894,4128,4140
1471,0.5,exflow,31,3,28698,4212,4236,4494,3876,3636
1472,0.5,exflow,32,3,28146,4092,4230,4386,4152,4146
1473,0.5,exflow,33,3,28410,4146,4260,4164,4050,4122
1474,0.5,exflow,34,3,28578,4218,4170,4032,4008,4146
1475,0.5,exflow,35,3,28224,4284,4116,4272,3954,4302
1476,0.5,exflow,36,3,28230,3984,4194,3996,4068,4680
1477,0.5,exflow,37,3,28224,4272,4242,4002,4242,4170
1478,0.5,exflow,38,3,27858,4500,4218,4206,4278,4092
1479,0.5,exflow,39,3,28230,4134,4224,4044,4158,4362
1480,0.5,exflow,0,4,28548,4242,3810,4242,4068,4242
1481,0.5,exflow,1,4,28674,4284,4230,3978,3882,4104
1482,0.5,exflow,2,4,29070,4212,4026,4038,3900,3906
1483,0.5,exflow,3,4,28476,4110,4338,3924,4302,4002
1484,0.5,exflow,4,4,28914,4242,3990,4008,4116,3882
1485,0.5,exflow,5,4,28026,3972,3960,4194,4572,4428
1486,0.5,exflow,6,4,28608,4056,3906,4200,4110,4272
1487,0.5,exflow,7,4,28668,4254,4032,4098,4020,4080
1488,0.5,exflow,8,4,28932,3894,4308,3942,4116,3960
1489,0.5,exflow,9,4,28434,3978,4068,4140,4344,4188
1490,0.5,exflow,10,4,28704,4164,4182,3828,4254,4020
1491,0.5,exflow,11,4,28488,4146,3918,4380,4170,4050
1492,0.5,exflow,12,4,28194,4272,4158,4098,4170,4260
1493,0.5,exflow,13,4,29100,3918,3936,4128,3942,4128
1494,0.5,exflow,14,4,28176,4356,4014,4350,4308,3948
1495,0.5,exflow,15,4,28212,3960,4296,4362,4284,4038
1496,0.5,exflow,16,4,28050,4344,3936,4314,4254,4254
1497,0.5,exflow,17,4,29160,4008,3948,3954,4170,3912
1498,0.5,exflow,18,4,28548,4044,3918,4152,4116,4374
1499,0.5,exflow,19,4,28404,4476,4458,3888,4044,3882
1500,0.5,exflow,20,4,28236,4044,4098,4182,3996,4596
1501,0.5,exflow,21,4,28272,4068,4038,4344,4206,4224
1502,0.5,exflow,22,4,28650,4356,4044,3978,4146,3978
1503,0.5,exflow,23,4,28536,4038,4080,4086,4266,4146
1504,0.5,exflow,24,4,28692,4068,4122,4230,3780,4260
1505,0.5,exflow,25,4,28746,3942,3924,4308,4098,4134
1506,0.5,exflow,26,4,28098,4146,4182,4224,4278,4224
1507,0.5,exflow,27,4,28764,4242,4086,3990,3852,4218
1508,0.5,exflow,28,4,28506,3912,4200,4266,4122,4146
1509,0.5,exflow,29,4,28302,4086,4104,4050,4302,4308
1510,0.5,exflow,30,4,27912,4038,4416,4326,4422,4038
1511,0.5,exflow,31,4,28146,4164,4038,4494,4056,4254
1512,0.5,exflow,32,4,28464,4050,4176,4278,4158,4026
1513,0.5,exflow,33,4,28554,4002,4218,4164,4158,4056
1514,0.5,exflow,34,4,28554,4086,4236,3996,4140,4140
1515,0.5,exflow,35,4,28224,4260,4188,4176,4374,3930
1516,0.5,exflow,36,4,27966,4254,4194,4104,4350,4284
1517,0.5,exflow,37,4,28530,4302,4098,4308,4044,3870
1518,0.5,exflow,38,4,28122,4230,4182,4146,4176,4296
1519,0.5,exflow,39,4,28206,4050,4218,4236,4158,4284
1520,0.5,exflow,0,5,27864,4326,3936,4524,4212,4290
1521,0.5,exflow,1,5,28194,4302,4206,4380,4074,3996
1522,0.5,exflow,2,5,28620,4170,4026,4026,4158,4152
1523,0.5,exflow,3,5,28734,4176,3936,4284,3858,4164
1524,0.5,exflow,4,5,27930,4326,4098,4140,4320,4338
1525,0.5,exflow,5,5,28074,4284,4170,4284,4152,4188
1526,0.5,exflow,6,5,28530,3822,4290,4032,4308,4170
1527,0.5,exflow,7,5,28416,4098,4260,4278,4068,4032
1528,0.5,exflow,8,5,28416,4170,4044,4224,4152,4146
1529,0.5,exflow,9,5,28098,3996,4338,4038,4446,4236
1530,0.5,exflow,10,5,28188,4290,4206,4092,4296,4080
1531,0.5,exflow,11,5,28116,4080,4362,4374,4380,3840
1532,0.5,exflow,12,5,28434,4218,3876,4080,4314,4230
1533,0.5,exflow,13,5,27966,4176,4452,4380,4188,3990
1534,0.5,exflow,14,5,28452,3948,3990,4458,4080,4224
1535,0.5,exflow,15,5,28056,4356,4050,4230,4098,4362
1536,0.5,exflow,16,5,28512,4260,4050,4230,4062,4038
1537,0.5,exflow,17,5,28404,3894,4446,4020,4206,4182
1538,0.5,exflow,18,5,28434,4242,3966,4050,4344,4116
1539,0.5,exflow,19,5,28434,3984,4140,4224,4188,4182
1540,0.5,exflow,20,5,28122,4182,4164,4110,4206,4368
1541,0.5,exflow,21,5,28134,4326,3960,4230,4188,4314
1542,0.5,exflow,22,5,28146,4236,4050,4452,4356,3912
1543,0.5,exflow,23,5,28608,4194,4056,4062,4134,4098
1544,0.5,exflow,24,5,27864,4224,4164,4440,4320,4140
1545,0.5,exflow,25,5,28524,4170,4044,4176,3990,4248
1546,0.5,exflow,26,5,28062,3972,4452,4122,4320,4224
1547,0.5,exflow,27,5,28350,4170,4158,4338,4026,4110
1548,0.5,exflow,28,5,28290,4260,3948,4218,4266,4170
1549,0.5,exflow,29,5,28308,4110,4290,4170,3774,4500
1550,0.5,exflow,30,5,27570,4350,4338,4092,4296,4506
1551,0.5,exflow,31,5,27978,4320,4200,4116,4146,4392
1552,0.5,exflow,32,5,28254,4092,4290,4092,4236,4188
1553,0.5,exflow,33,5,28614,4200,4014,4134,4266,3924
1554,0.5,exflow,34,5,28734,4080,4296,4086,4008,3948
1555,0.5,exflow,35,5,28362,4344,4080,4302,4224,3840
1556,0.5,exflow,36,5,28056,3930,4290,4398,4248,4230
1557,0.5,exflow,37,5,28182,3948,4290,4134,4242,4356
1558,0.5,exflow,38,5,28596,4116,3954,4206,4320,3960
1559,0.5,exflow,39,5,27936,4416,4032,4110,4368,4290
1560,0.5,exflow,0,6,28752,4272,4116,4116,3900,3996
1561,0.5,exflow,1,6,28260,4128,4014,4410,4194,4146
1562,0.5,exflow,2,6,27954,4170,4380,4212,4146,4290
1563,0.5,exflow,3,6,28422,3840,4152,4200,4314,4224
1564,0.5,exflow,4,6,28734,4014,4020,4200,4014,4170
1565,0.5,exflow,5,6,28008,4188,4446,4194,4110,4206
1566,0.5,exflow,6,6,28182,4134,4284,4314,4326,3912
1567,0.5,exflow,7,6,28506,4092,4362,4104,4068,4020
1568,0.5,exflow,8,6,28686,4002,3846,4308,4068,4242
1569,0.5,exflow,9,6,28104,4248,4308,4050,4140,4302
1570,0.5,exflow,10,6,27750,4062,4416,4476,4278,4170
1571,0.5,exflow,11,6,28356,4272,4164,4182,4086,4092
1572,0.5,exflow,12,6,28218,4038,4092,4230,4320,4254
1573,0.5,exflow,13,6,27882,4302,4398,4038,4224,4308
1574,0.5,exflow,14,6,27984,4236,4284,4182,4278,4188
1575,0.5,exflow,15,6,28068,4260,4242,4206,4188,4188
1576,0.5,exflow,16,6,28488,4176,3984,4158,4272,4074
1577,0.5,exflow,17,6,28314,4086,4224,4266,4068,4194
1578,0.5,exflow,18,6,27636,4362,4242,4392,4464,4056
1579,0.5,exflow,19,6,28260,4026,4326,4152,4182,4206
1580,0.5,exflow,20,6,28476,4224,3936,4032,4374,4110
1581,0.5,exflow,21,6,28308,4086,4302,4236,4158,4062
1582,0.5,exflow,22,6,28200,4452,4080,4326,3972,4122
1583,0.5,exflow,23,6,27936,4284,4350,4260,4182,4140
1584,0.5,exflow,24,6,28704,4146,4002,3972,4110,4218
1585,0.5,exflow,25,6,28524,3954,4092,3942,4404,4236
1586,0.5,exflow,26,6,28182,4188,4164,4182,3924,4512
1587,0.5,exflow,27,6,28056,4350,3960,4350,4278,4158
1588,0.5,exflow,28,6,28254,4170,4152,4134,4254,4188
1589,0.5,exflow,29,6,28434,4326,4278,4074,3888,4152
1590,0.5,exflow,30,6,28152,4170,4476,4086,4134,4134
1591,0.5,exflow,31,6,28200,4074,4248,4224,4242,4164
1592,0.5,exflow,32,6,27984,3942,4104,4404,4386,4332
1593,0.5,exflow,33,6,28578,4380,4296,4008,3912,3978
1594,0.5,exflow,34,6,28764,4128,4008,4098,4020,4134
1595,0.5,exflow,35,6,28422,4104,4050,4266,4140,4170
1596,0.5,exflow,36,6,28914,3990,4008,4074,3900,4266
1597,0.5,exflow,37,6,28302,4134,4098,4266,4212,4140
1598,0.5,exflow,38,6,28734,3924,4074,4110,4020,4290
1599,0.5,exflow,39,6,28164,4302,4080,4164,4338,4104
1600,0.5,exflow,0,7,3906,4272,4140,28224,4176,4434
1601,0.5,exflow,1,7,4266,4296,4014,28140,4182,4254
1602,0.5,exflow,2,7,4320,4302,4182,28218,4062,4068
1603,0.5,exflow,3,7,4254,3888,4344,28374,4242,4050
1604,0.5,exflow,4,7,4140,3822,4194,28968,4020,4008
1605,0.5,exflow,5,7,4074,4344,4164,28314,4176,4080
1606,0.5,exflow,6,7,4302,4104,4308,28452,3894,4092
1607,0.5,exflow,7,7,4002,4128,4248,28644,4062,4068
1608,0.5,exflow,8,7,4266,4134,4008,28140,4368,4236
1609,0.5,exflow,9,7,4608,4170,3990,28086,4122,4176
1610,0.5,exflow,10,7,4158,4272,4068,28440,3990,4224
1611,0.5,exflow,11,7,4308,4248,4092,28056,4122,4326
1612,0.5,exflow,12,7,4194,4530,3990,28104,4188,4146
1613,0.5,exflow,13,7,3990,4002,4488,28146,4320,4206
1614,0.5,exflow,14,7,4380,4308,3966,28224,4314,3960
1615,0.5,exflow,15,7,4122,4224,4398,28230,3924,4254
1616,0.5,exflow,16,7,4266,3828,4338,28452,4038,4230
1617,0.5,exflow,17,7,4068,3774,4056,29052,4146,4056
1618,0.5,exflow,18,7,4302,4080,4170,28446,4188,3966
1619,0.5,exflow,19,7,4164,4032,4152,28158,4272,4374
1620,0.5,exflow,20,7,4110,4020,3960,28470,4242,4350
1621,0.5,exflow,21,7,4170,4272,4116,28134,4434,4026
1622,0.5,exflow,22,7,4140,4398,4404,27516,4614,4080
1623,0.5,exflow,23,7,4146,4176,4284,28392,4122,4032
1624,0.5,exflow,24,7,4242,4170,4344,28170,4014,4212
1625,0.5,exflow,25,7,4026,4296,4386,27978,4176,4290
1626,0.5,exflow,26,7,4410,4194,4056,28338,4128,4026
1627,0.5,exflow,27,7,4122,4152,4182,28572,4062,4062
1628,0.5,exflow,28,7,3960,4194,4470,28404,4176,3948
1629,0.5,exflow,29,7,4224,4446,4122,28014,4254,4092
1630,0.5,exflow,30,7,4200,4182,4104,28392,4278,3996
1631,0.5,exflow,31,7,4140,4266,4068,28566,4062,4050
1632,0.5,exflow,32,7,4230,4224,4008,28320,4224,4146
1633,0.5,exflow,33,7,4140,4116,4008,28524,4206,4158
1634,0.5,exflow,34,7,4398,4194,4248,27984,4080,4248
1635,0.5,exflow,35,7,4056,4398,3936,28542,4218,4002
1636,0.5,exflow,36,7,4206,4422,4392,27924,4050,4158
1637,0.5,exflow,37,7,4128,4296,4314,28278,4002,4134
1638,0.5,exflow,38,7,3918,4266,4356,28044,4254,4314
1639,0.5,exflow,39,7,4236,4146,4164,28518,4122,3966
1640,0.5,exflow,0,8,28332,4206,4146,4152,4170,4146
1641,0.5,exflow,1,8,27996,3924,4086,4584,4182,4380
1642,0.5,exflow,2,8,28554,3912,4152,4428,4080,4026
1643,0.5,exflow,3,8,28086,4248,4086,4230,4230,4272
1644,0.5,exflow,4,8,28488,4230,4404,4248,3972,3810
1645,0.5,exflow,5,8,27942,4380,4092,4260,3990,4488
1646,0.5,exflow,6,8,28092,3978,4518,4092,4278,4194
1647,0.5,exflow,7,8,27996,4050,4242,4122,4326,4416
1648,0.5,exflow,8,8,27804,4362,4380,4320,4182,4104
1649,0.5,exflow,9,8,28368,4476,4032,4014,4104,4158
1650,0.5,exflow,10,8,28530,4146,4266,4428,3858,3924
1651,0.5,exflow,11,8,28236,4080,4296,4074,4164,4302
1652,0.5,exflow,12,8,28254,4182,4278,3924,4134,4380
1653,0.5,exflow,13,8,28056,4254,4194,4248,4290,4110
1654,0.5,exflow,14,8,28104,4236,3948,4410,4272,4182
1655,0.5,exflow,15,8,28632,3906,4044,4368,4026,4176
1656,0.5,exflow,16,8,28098,3942,4134,4536,4224,4218
1657,0.5,exflow,17,8,28248,3990,4116,4482,4170,4146
1658,0.5,exflow,18,8,28182,4092,4416,4182,4248,4032
1659,0.5,exflow,19,8,27930,4362,4218,4218,4302,4122
1660,0.5,exflow,20,8,28098,4356,4110,4308,4152,4128
1661,0.5,exflow,21,8,28038,4170,4182,4176,4446,4140
1662,0.5,exflow,22,8,28206,4140,3876,4656,4242,4032
1663,0.5,exflow,23,8,28710,4056,3972,3840,4542,4032
1664,0.5,exflow,24,8,28260,4122,4500,4164,4302,3804
1665,0.5,exflow,25,8,28320,4278,4272,3858,4020,4404
1666,0.5,exflow,26,8,28764,3900,4248,4158,4140,3942
1667,0.5,exflow,27,8,28176,4314,4326,4182,4206,3948
1668,0.5,exflow,28,8,28422,4140,4368,3900,4152,4170
1669,0.5,exflow,29,8,28368,4230,4290,3924,3984,4356
1670,0.5,exflow,30,8,28506,4104,4428,4146,3984,3984
1671,0.5,exflow,31,8,28314,3954,4260,4104,4290,4230
1672,0.5,exflow,32,8,28602,4206,4200,3966,4128,4050
1673,0.5,exflow,33,8,28440,3936,4224,4224,4152,4176
1674,0.5,exflow,34,8,28524,4248,4170,3930,4044,4236
1675,0.5,exflow,35,8,28452,4278,4152,3966,4164,4140
1676,0.5,exflow,36,8,28476,4194,4194,3870,4284,4134
1677,0.5,exflow,37,8,28044,4368,4152,4284,4026,4278
1678,0.5,exflow,38,8,28314,4068,4254,4158,4212,4146
1679,0.5,exflow,39,8,28050,4362,4248,3984,4428,4080
1680,0.5,exflow,0,9,28176,4020,4458,4158,4080,4260
1681,0.5,exflow,1,9,27972,4476,4188,4284,4008,4224
1682,0.5,exflow,2,9,28572,4032,4122,4128,4050,4248
1683,0.5,exflow,3,9,28416,4074,4116,4248,4200,4098
1684,0.5,exflow,4,9,28356,4128,4146,4008,4152,4362
1685,0.5,exflow,5,9,28278,4110,4152,4128,4212,4272
1686,0.5,exflow,6,9,28896,3978,3984,4062,4134,4098
1687,0.5,exflow,7,9,28392,3948,4242,4296,4134,4140
1688,0.5,exflow,8,9,28224,4284,4272,4116,4098,4158
1689,0.5,exflow,9,9,28692,4038,4302,3972,3960,4188
1690,0.5,exflow,10,9,28746,4296,3960,3912,4044,4194
1691,0.5,exflow,11,9,28488,4122,3924,4128,4212,4278
