,router_skew,iteration,layer_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1316,0.9,60,4,132520,56,112,136,112,64,112,72,72,160,120,112,48,120,120,88,112,112,184,112,96,104,120,96,80,176,152,80,232,88,128,64,136,96,160,144,120,176,112,88,136,128,64,136,120,104,104,128,88,136,88,128,152,176,136,96,136,88,112,128,136,120,184,120,136,128,96,72,152,104,88,104,128,104,104,128,128,104,112,144,120,152,128,112,160,80,160,160,176,184,136,128,80,88,80,96,128,96,96,128,88,96,64,96,128,152,152,88,160,96,112,104,120,136,104,112,104,88,88,136,104,168,96,136,80,128,104,160
1317,0.9,61,4,132464,192,48,144,112,64,104,72,104,112,64,72,168,152,104,152,144,120,160,112,88,160,144,96,120,176,72,96,72,144,48,88,144,152,112,120,128,160,88,152,112,112,104,80,128,136,104,136,104,120,152,120,112,152,112,176,144,136,144,96,120,120,120,112,120,144,112,128,120,128,96,96,96,104,152,96,144,104,96,200,152,104,112,56,96,96,104,96,136,80,136,152,160,120,72,104,128,136,96,128,104,104,128,96,112,136,128,80,96,80,168,128,112,88,120,120,112,160,104,96,120,128,104,160,120,144,88,144
1318,0.9,62,4,133008,88,56,72,144,120,152,80,104,112,80,88,144,80,80,136,72,112,184,64,88,96,152,144,104,144,80,136,160,192,136,136,96,120,88,96,112,152,112,120,104,128,112,120,96,96,96,144,136,136,96,80,152,120,144,96,88,168,104,72,80,128,112,128,80,128,128,200,112,72,56,88,120,136,104,120,112,128,88,96,88,72,120,136,96,120,80,144,168,120,80,128,128,112,112,112,72,88,136,160,88,96,120,152,128,144,160,72,136,88,120,128,64,120,96,160,144,104,64,104,112,120,80,160,120,136,120,104
1319,0.9,63,4,132624,112,88,96,72,136,128,192,96,144,144,128,120,128,136,136,104,96,160,104,80,144,120,88,112,152,96,168,104,136,136,152,96,176,72,72,136,152,120,112,136,160,120,96,120,48,120,136,168,112,96,96,88,104,128,96,152,96,48,96,88,136,88,80,144,88,120,88,88,176,80,56,128,112,152,136,144,128,112,120,128,152,136,112,104,96,96,184,96,120,64,88,80,72,144,80,160,88,120,160,72,96,136,136,104,96,112,72,152,152,96,152,152,152,96,136,120,136,168,112,136,136,112,104,120,80,96,96
1320,0.9,64,4,132592,112,80,136,80,168,184,104,120,136,120,80,160,112,136,144,80,136,56,144,120,128,120,136,120,152,104,152,120,120,144,88,112,80,104,80,144,184,80,112,88,152,88,112,88,104,104,96,144,80,136,104,112,128,128,104,104,184,104,128,48,80,104,120,112,104,72,128,72,72,184,88,80,120,88,64,112,136,104,136,136,144,112,112,104,168,176,128,96,112,104,104,128,128,192,104,120,152,152,80,88,96,96,136,96,112,136,136,80,88,104,120,136,128,152,104,160,168,136,184,96,88,128,64,152,88,104,136
1321,0.9,65,4,132760,112,224,88,120,120,112,96,96,128,112,64,176,136,104,136,64,152,128,104,192,176,104,96,152,104,40,104,176,120,184,120,88,104,120,80,104,56,104,96,104,112,72,88,80,112,128,136,80,88,88,64,168,144,104,104,96,152,80,144,120,184,128,72,112,64,128,104,104,88,136,112,88,104,112,136,72,96,120,112,96,192,160,144,128,128,80,112,152,112,128,136,80,96,144,112,88,88,80,176,56,128,88,104,128,184,64,136,120,120,128,192,136,96,120,72,88,104,144,104,144,128,112,128,152,96,136,128
1322,0.9,66,4,132432,112,120,152,80,80,136,136,112,152,120,120,112,144,104,120,136,120,88,152,96,120,112,120,120,128,96,136,112,104,112,96,176,120,104,112,88,152,104,56,112,104,104,136,96,152,112,168,72,80,128,120,152,96,168,112,184,120,88,104,120,104,152,96,128,128,104,136,96,112,120,128,48,184,112,104,72,120,128,112,96,128,168,96,96,88,128,144,144,88,120,128,80,120,168,64,80,104,104,120,96,96,80,168,112,136,136,72,144,112,120,168,112,96,88,96,128,152,152,184,144,104,176,136,160,120,112,88
1323,0.9,67,4,133288,120,120,88,136,64,96,88,80,192,136,112,128,128,200,120,96,120,72,104,136,152,120,104,120,96,104,136,160,72,184,96,152,136,136,144,128,152,88,120,80,104,80,160,120,104,64,104,88,80,96,128,128,136,112,112,112,136,128,96,96,144,112,120,88,80,152,128,96,104,104,64,72,144,56,80,176,128,80,96,128,88,72,112,112,120,112,112,88,96,64,80,88,128,56,128,112,152,144,80,136,104,104,96,96,120,136,144,96,104,136,112,80,112,88,104,104,120,120,136,152,144,104,112,56,120,80,56
1324,0.9,68,4,133040,80,120,152,112,152,160,104,96,64,128,144,232,64,120,120,152,120,112,88,136,96,136,48,168,112,96,64,136,104,80,72,128,120,104,72,80,168,136,112,72,112,136,80,120,120,56,64,112,104,144,176,80,136,104,120,88,64,88,80,104,192,184,104,88,168,80,80,144,80,152,96,88,64,152,96,136,96,184,176,88,96,80,152,144,96,112,96,152,64,96,120,152,96,72,88,128,64,128,176,168,64,128,104,120,128,144,128,136,144,144,104,72,80,80,120,120,96,96,128,96,80,144,96,176,112,88,112
1325,0.9,69,4,132840,104,80,128,64,80,136,72,128,104,128,104,136,120,104,104,144,160,72,96,128,112,136,88,112,112,104,120,144,80,128,120,104,104,120,152,72,64,80,104,200,144,112,104,152,120,128,88,144,88,192,120,168,168,128,104,144,112,72,88,136,56,104,80,120,128,160,120,104,96,120,96,160,160,112,72,160,96,64,144,160,104,96,112,80,96,96,120,112,128,152,96,120,152,88,96,128,80,152,136,128,160,88,152,120,72,96,104,128,160,120,72,80,120,136,136,112,80,128,104,120,96,160,104,136,80,120,88
1326,0.9,70,4,133256,136,112,96,104,112,112,112,88,80,72,112,128,104,144,80,112,96,72,88,136,104,104,120,96,112,88,96,128,128,120,136,128,88,96,96,112,160,152,152,88,168,128,80,168,112,120,160,120,128,120,96,104,80,104,128,136,152,96,136,112,144,120,120,104,120,144,152,96,72,136,160,96,112,128,72,128,88,144,80,88,128,176,112,64,120,144,112,80,96,88,144,128,120,120,72,104,104,112,120,120,88,128,80,88,136,104,144,88,112,96,72,88,88,48,112,104,120,104,88,128,64,80,120,120,128,128,128
1327,0.9,71,4,132904,104,136,104,144,136,64,104,128,128,112,64,72,56,80,128,128,96,104,144,144,96,128,128,128,104,144,208,112,120,144,136,168,128,104,104,128,104,136,80,80,136,72,192,112,48,112,128,128,80,128,112,112,128,152,120,104,136,136,96,144,160,88,136,128,144,64,112,128,128,72,96,112,104,120,96,96,128,56,176,88,96,152,96,112,176,136,104,112,96,112,112,136,80,96,128,104,80,96,80,120,72,136,136,112,40,104,160,96,152,80,136,120,120,128,128,96,104,128,88,168,96,128,136,136,104,96,64
1328,0.9,72,4,132736,128,112,48,80,120,72,120,152,152,144,144,96,152,136,120,56,152,128,96,136,88,120,88,112,96,56,160,120,136,72,88,160,104,104,112,152,144,160,120,64,112,128,104,136,96,120,136,120,104,88,160,104,160,64,136,104,120,136,128,112,112,88,112,128,208,152,88,128,136,128,64,160,144,104,160,96,112,120,120,96,112,152,72,40,128,144,120,96,104,112,80,144,72,72,120,72,136,184,112,136,64,112,80,192,104,80,152,144,88,144,72,112,160,112,64,104,80,88,152,80,104,136,144,128,120,160,112
1329,0.9,73,4,132784,120,120,104,152,160,144,112,88,96,136,72,104,136,96,120,104,104,64,152,96,128,104,160,136,72,72,128,80,144,88,120,160,136,152,64,136,104,136,152,112,96,176,120,192,120,144,120,160,96,152,128,112,96,128,152,120,112,80,96,152,72,112,136,144,136,72,96,88,88,152,144,120,112,80,88,80,120,80,56,128,120,152,112,128,112,80,112,72,80,88,152,104,80,88,128,136,136,96,144,88,168,88,104,96,64,152,128,96,216,152,136,120,112,96,128,120,120,112,160,96,88,88,64,128,112,112,88
1330,0.9,74,4,132456,96,136,168,120,160,120,152,120,112,112,104,88,144,128,144,128,176,120,96,136,136,104,104,128,104,112,96,80,160,128,80,144,128,120,128,144,104,104,144,48,112,136,144,64,80,128,128,104,144,72,96,104,88,152,128,104,160,112,120,120,112,128,120,80,80,104,120,192,88,112,112,144,88,104,112,64,120,120,128,80,96,120,176,96,120,128,96,104,120,104,72,144,120,96,136,120,96,128,160,96,144,112,176,120,88,136,152,104,120,144,112,88,120,120,144,88,96,96,128,136,136,104,120,120,144,128,136
1331,0.9,75,4,132504,80,96,128,112,96,136,120,120,128,112,136,120,72,144,160,64,96,200,136,136,152,136,112,136,96,176,96,112,96,104,104,104,144,192,80,144,184,176,96,112,128,128,96,136,56,168,96,96,80,56,112,120,160,56,160,64,72,64,136,88,88,128,136,56,96,128,96,192,112,88,120,64,128,128,72,152,56,120,72,96,120,128,128,88,168,96,136,112,88,104,168,88,168,136,160,144,120,160,96,160,56,184,96,120,128,120,136,144,112,112,136,88,48,96,144,128,112,120,120,136,104,144,168,80,152,104,152
1332,0.9,76,4,132488,120,96,96,112,128,88,136,120,160,136,64,176,136,160,112,128,112,136,120,104,120,128,128,88,144,128,144,160,136,208,168,216,184,144,152,56,152,104,80,64,136,64,104,88,112,104,120,128,136,112,96,96,120,144,104,136,96,136,128,128,128,128,120,72,80,120,104,120,104,152,72,152,144,72,120,88,112,80,72,112,112,120,136,96,144,152,72,128,112,120,80,88,128,56,104,112,112,144,144,128,168,160,120,80,96,120,128,160,80,80,112,104,88,152,88,120,104,64,160,112,128,120,128,80,104,104,136
1333,0.9,77,4,133008,96,112,88,80,112,104,72,112,168,120,112,88,88,120,160,144,112,120,104,128,48,144,112,136,112,88,136,80,128,96,120,120,160,144,80,128,88,160,144,136,112,112,88,160,48,152,112,72,104,80,168,104,88,104,128,128,120,128,88,120,104,144,160,64,184,120,128,160,120,112,88,96,96,56,64,96,120,120,80,120,120,184,88,80,128,128,136,104,120,80,152,72,144,48,128,88,144,128,168,96,104,104,128,72,136,144,96,64,112,88,72,144,136,112,152,88,104,112,136,80,64,144,152,152,144,88,136
1334,0.9,78,4,132928,80,184,128,152,104,136,144,104,120,104,136,88,160,104,104,136,152,88,104,104,96,128,72,120,24,112,152,104,120,104,144,136,120,104,88,112,136,104,80,176,104,128,144,88,176,128,136,152,104,120,144,232,160,128,184,104,80,176,192,176,112,120,128,120,64,120,80,168,128,104,152,112,120,80,104,136,88,96,136,136,112,120,104,136,120,120,64,112,112,104,160,96,128,104,80,64,88,160,80,112,128,64,40,72,104,120,104,96,88,104,96,64,104,88,56,72,96,56,96,136,104,120,120,104,80,112,104
1335,0.9,79,4,132376,168,120,136,128,120,120,88,104,104,128,104,96,136,160,136,168,128,80,112,128,96,80,96,104,152,112,96,96,128,88,160,88,120,144,136,152,88,136,128,128,96,128,152,88,128,120,104,128,104,120,168,88,96,56,104,88,136,192,112,72,88,136,128,80,152,144,96,120,80,136,120,128,72,208,128,136,120,96,72,104,168,152,96,152,80,80,160,144,136,160,104,128,128,136,56,72,120,120,160,144,96,152,88,128,104,104,88,128,120,96,64,96,128,112,96,136,72,160,144,120,120,80,152,160,144,160,120
1336,0.9,80,4,132440,152,144,128,128,120,128,232,88,64,136,96,96,88,112,144,128,136,120,96,160,152,112,160,128,120,72,120,88,120,168,152,168,88,112,88,96,128,128,64,160,88,104,72,120,120,168,120,136,176,120,128,72,144,96,88,120,96,112,72,96,104,120,88,144,120,136,56,80,104,104,168,176,128,136,64,80,80,136,120,120,96,144,128,80,136,88,192,128,136,120,104,88,104,112,144,96,56,120,120,112,152,112,88,128,96,176,168,56,112,160,168,88,88,128,128,160,112,136,120,128,160,80,144,72,112,96,112
1337,0.9,81,4,132528,88,104,48,136,48,96,128,128,128,128,104,192,56,136,120,56,112,72,104,104,144,160,80,88,104,160,40,152,88,168,64,96,128,152,120,120,136,144,80,120,104,168,184,136,112,160,80,88,96,168,104,112,104,144,136,120,120,176,88,112,112,128,96,88,128,96,96,128,96,160,56,120,128,104,152,96,88,128,48,128,104,104,104,200,152,136,96,128,104,64,192,152,144,128,88,208,136,80,88,136,200,136,104,128,120,128,144,144,104,104,152,128,120,120,96,120,136,80,112,120,120,96,112,88,80,152,120
1338,0.9,82,4,132856,128,64,144,136,120,112,80,104,120,144,80,104,88,96,128,88,160,72,80,208,80,128,152,168,96,72,112,168,144,152,96,112,104,104,96,112,144,80,128,120,128,128,112,104,152,96,96,104,144,136,64,144,88,144,104,80,120,136,136,104,128,112,128,104,96,104,176,152,104,120,96,152,104,112,160,128,80,160,64,120,152,144,104,96,104,120,72,112,144,120,200,64,160,120,104,56,120,88,56,120,64,96,64,128,128,112,96,144,120,80,96,72,96,144,152,152,128,112,104,104,176,136,96,88,88,88,136
1339,0.9,83,4,132520,160,104,96,104,152,128,152,144,144,88,56,88,160,152,104,128,88,96,88,112,112,120,96,120,64,144,104,120,120,104,80,96,144,96,96,96,168,144,104,128,136,48,104,152,128,112,56,88,128,128,120,128,160,96,120,128,128,136,104,64,120,56,96,112,128,48,136,104,136,120,112,120,128,120,152,224,112,104,184,136,80,128,128,72,144,120,152,152,96,152,128,72,120,128,96,120,104,88,200,88,112,112,128,176,136,96,80,144,80,96,64,104,176,88,200,120,120,136,152,136,136,112,96,120,104,136,96
1340,0.9,84,4,132472,96,88,72,136,168,88,88,152,104,120,144,88,88,112,136,80,88,144,120,128,96,168,112,136,136,128,144,96,88,120,112,136,120,128,160,56,152,120,192,104,112,136,72,64,136,144,136,88,96,112,120,120,136,128,88,112,88,128,112,128,96,96,104,152,112,96,88,128,136,120,104,88,128,80,104,112,136,88,128,128,136,120,96,152,144,112,152,152,136,136,64,104,48,104,120,104,128,120,88,104,144,104,120,112,120,152,48,120,128,104,128,96,160,128,184,88,136,136,192,160,152,88,120,136,152,136,96
1341,0.9,85,4,133320,96,72,160,96,96,88,112,120,144,128,88,72,144,64,56,136,120,80,120,72,152,48,96,104,96,136,128,64,144,120,112,152,96,200,120,112,104,128,104,88,112,80,128,120,80,128,144,96,120,120,88,72,120,144,152,104,112,88,104,88,80,128,56,152,96,112,128,88,88,120,104,88,112,128,168,112,88,104,96,112,104,120,112,144,80,136,112,112,96,56,224,104,80,104,96,72,104,152,104,168,144,128,152,120,128,96,136,136,48,88,112,128,88,128,112,144,128,112,96,112,128,128,88,96,64,160,128
1342,0.9,86,4,133088,104,160,120,112,104,104,112,88,96,128,136,104,112,96,136,112,136,48,128,144,128,136,136,200,136,104,72,120,88,112,176,168,128,136,112,128,88,168,112,120,160,120,112,96,184,136,144,112,152,88,136,168,104,136,72,128,136,160,88,88,128,88,136,104,152,128,168,104,48,112,112,112,72,104,72,88,88,104,72,104,64,88,112,112,112,128,80,200,80,64,120,80,96,80,112,192,80,112,64,56,136,112,64,160,80,104,144,160,104,88,96,104,112,80,128,120,96,88,112,152,56,112,64,112,160,40,88
1343,0.9,87,4,132776,56,128,144,96,136,96,144,64,64,136,136,128,144,80,144,152,112,136,80,152,88,96,120,80,104,120,128,80,136,104,128,112,120,144,104,104,168,112,112,88,136,144,96,88,96,144,120,88,136,72,72,72,128,128,120,168,120,120,128,128,104,104,152,80,104,64,104,120,112,128,128,104,136,72,136,128,112,64,56,144,104,88,128,112,120,104,120,168,152,128,104,144,112,216,88,88,104,88,136,192,128,120,72,48,168,152,184,80,104,152,136,88,112,120,88,104,120,104,96,136,144,80,128,88,136,128,136
1344,0.9,88,4,118096,152,96,96,128,120,112,88,88,96,88,88,96,104,128,136,80,112,64,152,96,80,96,120,96,120,152,104,88,88,104,120,136,120,128,120,88,96,120,120,120,136,128,112,72,72,80,96,80,112,72,136,80,40,80,104,112,24,80,104,88,160,152,104,120,152,104,112,72,96,80,32,112,88,120,88,40,104,128,88,72,136,40,64,96,128,104,80,96,128,80,88,120,56,112,104,96,88,152,112,88,40,120,136,136,128,128,112,96,80,136,104,184,64,112,104,80,104,72,72,176,96,88,56,48,96,56,216
1345,0.9,0,5,133000,80,80,72,88,72,104,160,112,104,184,160,128,112,88,88,120,144,176,128,136,128,88,136,152,136,112,120,160,136,112,136,120,96,160,96,104,80,96,144,152,112,120,80,136,96,128,88,128,136,80,96,120,136,136,128,120,104,80,112,96,88,88,96,112,88,120,96,144,88,120,144,88,104,152,88,176,128,112,128,72,64,96,48,120,96,80,112,128,152,104,80,96,88,112,128,120,96,128,80,80,120,120,144,104,120,104,120,96,112,144,120,112,120,176,112,120,64,120,104,72,96,136,168,40,128,176,136
1346,0.9,1,5,132576,80,48,120,80,64,128,144,64,128,56,144,160,96,104,104,112,128,120,144,64,192,168,96,80,160,72,96,136,64,112,80,104,112,128,120,112,144,200,160,96,88,104,136,56,136,128,112,72,104,136,104,88,136,104,184,88,160,112,136,160,80,56,128,112,120,104,128,136,160,136,176,152,136,128,120,112,88,168,136,184,168,112,136,112,112,72,80,80,128,104,176,88,136,112,112,112,64,88,88,120,128,56,128,112,128,144,152,128,72,96,72,192,128,112,112,136,88,152,128,144,80,160,112,112,104,136,144
1347,0.9,2,5,132712,128,88,104,160,104,160,112,120,96,88,64,144,104,96,144,144,112,136,112,128,104,80,128,104,80,112,88,96,136,168,88,104,96,96,168,128,152,96,88,136,192,168,144,112,72,96,80,184,72,144,136,128,136,136,80,96,152,128,104,136,112,120,168,120,72,112,144,80,120,112,88,80,120,112,88,168,88,104,120,128,112,88,144,176,96,80,144,96,112,160,112,88,96,88,192,96,96,136,112,104,80,96,120,120,128,160,64,80,112,120,136,152,120,160,144,128,64,160,96,72,112,112,120,144,72,104,96
1348,0.9,3,5,132824,88,136,168,112,120,128,120,168,120,72,88,152,144,72,152,80,112,128,96,144,72,88,152,128,96,152,104,128,160,88,128,104,96,104,96,128,64,104,88,96,112,112,120,120,176,144,64,72,96,120,96,160,48,144,136,184,160,72,152,120,128,144,136,112,64,88,120,128,136,152,88,104,88,128,152,200,96,120,128,80,128,112,88,96,72,120,88,128,160,96,104,128,104,112,64,96,128,48,96,144,104,128,112,88,104,112,120,112,88,96,104,104,120,144,88,184,128,152,120,152,136,72,144,112,56,112,152
1349,0.9,4,5,132624,96,104,168,80,136,112,136,112,176,112,96,112,160,136,112,120,160,112,80,64,96,120,104,152,112,184,72,88,104,128,136,88,120,120,144,112,104,56,96,104,96,144,88,168,104,112,152,144,144,120,80,88,168,152,96,136,192,128,120,144,88,128,96,112,144,128,120,144,88,72,104,168,112,112,136,128,160,88,88,152,176,112,96,56,112,88,136,136,104,144,72,104,112,152,104,64,120,120,104,136,112,88,136,80,128,152,144,104,72,112,104,152,80,80,168,88,104,88,120,96,192,128,80,88,88,128,104
1350,0.9,5,5,132792,112,120,152,128,128,96,104,128,112,136,96,136,152,104,136,128,112,104,112,168,72,176,128,136,120,88,184,80,136,104,56,128,120,136,144,72,112,136,152,112,120,136,64,48,112,152,160,136,136,64,112,136,88,104,64,128,96,120,104,152,88,128,120,200,104,128,104,120,96,136,128,136,144,72,128,72,128,136,112,184,104,96,96,80,80,64,88,112,96,136,128,88,96,64,96,160,104,144,88,112,168,152,176,72,88,160,80,104,128,104,120,96,120,128,128,80,96,56,88,128,104,112,96,128,104,120,144
1351,0.9,6,5,132392,112,112,136,128,144,128,104,80,192,168,136,112,120,152,104,88,112,104,112,88,168,128,120,168,72,192,168,136,152,80,120,104,104,208,88,112,152,120,80,112,80,104,112,112,104,112,128,160,112,72,88,40,104,112,128,64,120,120,152,136,128,144,72,96,200,112,64,160,112,72,88,136,168,88,152,120,104,48,88,136,176,136,152,96,104,88,160,136,80,128,128,152,56,112,120,88,112,128,136,136,128,112,120,72,128,136,160,72,136,128,80,136,136,128,160,176,88,128,72,104,104,152,112,80,80,112,136
1352,0.9,7,5,133184,152,96,104,184,160,112,64,96,112,96,104,112,80,120,112,144,168,72,104,112,120,96,48,104,192,88,72,160,96,104,104,128,136,136,104,112,152,80,152,56,104,136,80,152,88,112,120,120,120,120,104,120,88,56,104,88,80,96,120,96,112,128,176,120,168,112,88,96,144,152,160,88,80,88,112,56,72,88,128,104,96,104,104,88,128,120,72,176,144,96,96,120,144,112,72,104,152,144,120,144,120,168,96,80,112,120,112,120,96,96,104,56,104,168,72,128,120,160,88,96,152,88,88,96,160,104,112
1353,0.9,8,5,133032,88,160,104,104,112,88,128,96,96,136,152,88,176,80,128,32,128,128,136,112,112,128,112,104,72,96,72,152,120,40,96,152,72,104,104,96,72,136,136,80,88,64,128,136,120,128,136,144,88,184,104,128,120,176,128,80,160,112,120,88,112,120,104,128,136,88,120,120,152,88,144,136,88,152,80,168,88,80,128,128,64,72,88,88,152,176,136,96,96,136,120,104,72,128,96,96,104,80,216,104,80,128,104,88,72,80,136,120,120,128,128,96,56,64,176,56,128,168,152,80,80,128,168,160,128,128,128
1354,0.9,9,5,132808,112,168,120,80,72,104,72,80,136,112,128,88,136,88,112,112,48,88,104,128,144,120,144,104,112,112,112,136,72,96,120,88,120,160,144,120,160,112,136,88,152,104,136,112,120,88,128,96,88,232,128,144,72,88,96,96,112,120,128,136,88,112,80,112,96,88,144,144,128,80,168,64,120,120,112,120,96,48,96,152,120,128,120,176,128,72,88,136,112,112,112,120,64,96,112,112,96,112,152,136,112,120,120,184,176,120,48,112,160,128,72,112,96,128,112,96,160,136,144,120,112,144,64,136,96,152,152
1355,0.9,10,5,132752,168,88,128,120,112,128,32,136,88,88,104,80,112,96,80,96,112,120,128,120,112,120,176,176,96,112,104,160,104,120,120,112,112,104,88,168,160,136,56,128,136,160,136,96,120,80,128,152,144,104,128,96,112,96,96,112,176,80,144,112,168,96,136,96,120,136,96,144,176,72,128,128,96,80,112,120,120,152,72,104,112,112,120,80,120,104,104,88,104,168,144,48,136,144,96,128,144,144,72,152,104,112,80,160,144,128,192,104,64,112,136,104,136,96,192,96,160,72,88,96,128,88,56,88,56,128,104
1356,0.9,11,5,132728,112,56,120,160,96,88,96,112,136,120,104,88,96,128,136,144,96,168,72,176,184,80,136,128,136,112,88,144,56,80,128,136,104,96,144,128,104,88,72,144,56,128,80,72,104,120,104,128,120,112,80,160,88,128,144,168,136,64,216,48,136,128,152,152,152,80,136,104,104,104,136,120,96,64,96,136,112,80,112,120,128,176,152,80,80,72,136,96,176,168,152,152,88,104,88,128,128,128,80,144,96,88,200,96,152,128,104,144,112,120,96,136,136,96,120,112,88,120,120,120,128,72,168,96,112,80,64
1357,0.9,12,5,133096,120,64,104,104,112,104,72,120,128,112,128,96,96,128,144,104,104,88,120,184,136,88,152,136,168,112,80,136,144,88,152,104,120,80,80,72,112,144,112,88,120,96,128,128,136,128,88,112,104,88,80,64,88,64,144,128,104,56,152,160,72,152,72,136,96,88,120,136,176,120,112,152,104,80,80,40,200,128,104,56,112,96,152,104,112,96,56,104,160,128,152,128,128,128,136,160,104,152,120,56,120,96,112,72,120,136,112,88,128,56,152,88,120,88,104,96,152,88,120,128,112,144,104,160,160,80,112
